50.520833333333336,50.520833333333336,50.166666666666664,50.166666666666664,51.5625,51.5625,50.791666666666664,50.791666666666664,51.041666666666664,51.041666666666664
50.520833333333336,50.520833333333336,50.166666666666664,50.166666666666664,51.5625,51.5625,50.791666666666664,50.791666666666664,51.041666666666664,51.041666666666664
51.666666666666664,51.666666666666664,52.0625,52.0625,50.3125,50.3125,48.083333333333336,48.083333333333336,49.166666666666664,49.166666666666664
51.666666666666664,51.666666666666664,52.0625,52.0625,50.3125,50.3125,48.083333333333336,48.083333333333336,49.166666666666664,49.166666666666664
51.770833333333336,51.770833333333336,50.8125,50.8125,49.375,49.375,50.270833333333336,50.270833333333336,49.1875,49.1875
51.770833333333336,51.770833333333336,50.8125,50.8125,49.375,49.375,50.270833333333336,50.270833333333336,49.1875,49.1875
53.041666666666664,53.041666666666664,55.104166666666664,55.104166666666664,62.708333333333336,62.708333333333336,80.6875,80.6875,51.958333333333336,51.958333333333336
53.041666666666664,53.041666666666664,55.104166666666664,55.104166666666664,62.708333333333336,62.708333333333336,80.6875,80.6875,51.958333333333336,51.958333333333336
36.25,36.25,46.770833333333336,46.770833333333336,52.1875,52.1875,51.916666666666664,51.916666666666664,52.708333333333336,52.708333333333336
36.25,36.25,46.770833333333336,46.770833333333336,52.1875,52.1875,51.916666666666664,51.916666666666664,52.708333333333336,52.708333333333336
